dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,image,source,channel_source,threshold,time_sec
0.46012940089058485,0.29881043326413326,0.5413206801104481,0.40011690778883524,0.9668367711593919,0.9163411458333035,0.065859375,0.0891015625,10.png,RetCam,FlatSub+G6,P08,1.621
0.4662096728252348,0.3039591947903276,0.48539005970484145,0.44848750547988875,0.9534892862758211,0.9084928385416371,0.08232747395833333,0.0891015625,10.png,RetCam,FlatSub+G6,P10,1.621
0.46440636856595274,0.30242790739647496,0.4416290487329264,0.4896609674117749,0.939441371127945,0.8993652343749707,0.09879231770833333,0.0891015625,10.png,RetCam,FlatSub+G6,P12,1.621
0.45897513499729864,0.2978375919953077,0.4068969412826823,0.5263407862046886,0.9249539002529795,0.8894368489583043,0.11525716145833333,0.0891015625,10.png,RetCam,FlatSub+G6,P14,1.621
0.1527162045920225,0.08267067841532966,0.8086895585115323,0.08431974280283343,0.9980488014065426,0.9166341145833035,0.009290364583333334,0.0891015625,10.png,RetCam,FlatSub+G6,Triangle,1.621
0.14843360685686574,0.0801665051853159,0.8186148772414122,0.0816162501826386,0.9982310562202139,0.9165592447916368,0.008883463541666666,0.0891015625,10.png,RetCam,FlatSub+G6,Triangle_clean,1.621
0.45633899713205905,0.8289098987417692,0,0,0,0,0,0,10.png,RetCam,FlatSub+G6,SOFT_AUPRC,0
0.45778982082457254,0.2968400980658413,0.5385223622433711,0.3981075551657175,0.9666295009791384,0.9159733072916368,0.065869140625,0.0891015625,10.png,RetCam,FlatDiv+G6,P08,1.609
0.4613982455473244,0.29988152828504794,0.48035107140014216,0.4438842612887462,0.9530282888059467,0.9076627604166371,0.08233723958333333,0.0891015625,10.png,RetCam,FlatDiv+G6,P10,1.609
0.4614984841922111,0.29996622002020046,0.4388363588441212,0.4866286716350699,0.9391304658575647,0.898811848958304,0.09880533854166666,0.0891015625,10.png,RetCam,FlatDiv+G6,P12,1.609
0.45447884811409683,0.2940618752189348,0.4028860273352528,0.5212260704367524,0.9244357248023455,0.8885091145833044,0.1152734375,0.0891015625,10.png,RetCam,FlatDiv+G6,P14,1.609
