dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,method
0.3663986708156484,0.22428891570416962,0.25213650369162144,0.6700484086927928,0.7123906336170011,0.7070377604166437,0.33595703125,0.12641927083333335,almeida_c6_DTD50h85
0.37276115614981414,0.22907587141161742,0.25944281820932075,0.6618343804715568,0.7266138528267306,0.7184244791666432,0.32249348958333335,0.12641927083333335,almeida_c6_DTD50h90
0.3853865272604735,0.23868655487346171,0.272700058801489,0.6567875167368791,0.7465084735657261,0.7351660156249761,0.30447591145833336,0.12641927083333335,almeida_c6_DTD50h92
0.3879521237295887,0.24065794164075566,0.2847622261321935,0.608430322381139,0.7788488768985117,0.7573046874999754,0.2701106770833333,0.12641927083333335,almeida_c6_DTD60h85
0.3969606106037552,0.24762997916929733,0.2966036967258648,0.5999588011122156,0.7941005499992251,0.7695572916666416,0.25571614583333335,0.12641927083333335,almeida_c6_DTD60h90
0.4045464480873963,0.2535620341955005,0.30626563761761394,0.5957101658253694,0.8047279068727249,0.7783040364583079,0.24589518229166665,0.12641927083333335,almeida_c6_DTD60h92
0.3422017632830862,0.20641942771080452,0.4342746247374414,0.282341126789504,0.9467737848593348,0.8627766927083053,0.08219075520833333,0.12641927083333335,almeida_c6_median7_P10
0.38075671973971625,0.23514485091981477,0.4269260302020646,0.343598722834395,0.9332548329879964,0.858710937499972,0.10174479166666667,0.12641927083333335,almeida_c6_Hyst
0.3793605142953173,0.23408075493752684,0.5530235769948935,0.2887012050673889,0.9662324305793263,0.8805794270833046,0.06599609375,0.12641927083333335,gabor_c6_inv_P08
0.41225965284047306,0.25965180867136556,0.5220187830476987,0.34063755278598706,0.9548635435452983,0.8772135416666381,0.08249348958333333,0.12641927083333335,gabor_c6_inv_P10
0.4329780781560765,0.2763063312136621,0.49296284117050543,0.38600782778855036,0.9425444545467744,0.8721874999999716,0.09899088541666666,0.12641927083333335,gabor_c6_inv_P12
0.3360279176605521,0.20194324245399387,0.21387803300811045,0.7834998455039697,0.5832525972186812,0.6085677083333135,0.4631119791666667,0.12641927083333335,gabor_c6_inv_DTD40h85
0.3360279176605521,0.20194324245399387,0.21387803300811045,0.7834998455039697,0.5832525972186812,0.6085677083333135,0.4631119791666667,0.12641927083333335,gabor_c6_inv_DTD40h90
0.3360279176605521,0.20194324245399387,0.21387803300811045,0.7834998455039697,0.5832525972186812,0.6085677083333135,0.4631119791666667,0.12641927083333335,gabor_c6_inv_DTD40h92
0.36486599422702454,0.22314134067228442,0.24313510456915077,0.7307137707280023,0.6708239555230705,0.6783951822916445,0.37993815104166667,0.12641927083333335,gabor_c6_inv_DTD50h85
0.36486599422702454,0.22314134067228442,0.24313510456915077,0.7307137707280023,0.6708239555230705,0.6783951822916445,0.37993815104166667,0.12641927083333335,gabor_c6_inv_DTD50h90
0.36486599422702454,0.22314134067228442,0.24313510456915077,0.7307137707280023,0.6708239555230705,0.6783951822916445,0.37993815104166667,0.12641927083333335,gabor_c6_inv_DTD50h92
0.39398064010825157,0.2453150005207953,0.2795420456874948,0.6670614893396161,0.751207315437214,0.7405696614583092,0.301669921875,0.12641927083333335,gabor_c6_inv_DTD60h85
0.39681396951823567,0.2475158602766713,0.2824034709049772,0.6670614893396161,0.7547062944358872,0.743626302083309,0.29861328125,0.12641927083333335,gabor_c6_inv_DTD60h90
0.39681396951823567,0.2475158602766713,0.2824034709049772,0.6670614893396161,0.7547062944358872,0.743626302083309,0.29861328125,0.12641927083333335,gabor_c6_inv_DTD60h92
